OrderID,Product,ProductCategory,Brand,Description,StandardCost,UnitPrice,DateRequest,QuantitySold,DiscountPrice,TotalPrice,CustomerName,CustomerRegion,CustomerCity,Canceled,Feedback
8717,72WX7PTX6,Аккумулятор,Digit Solutions,надёжный удобный точный простой новый 662 293 легкий,10.62,18.94,2025-01-07 14:25:18,57,0.2,0,Архипова Мариан Абрамович,Гродненская область,Волковыск,1,5
8718,90PDW5PY6,Транзистор,Arkham Devices,надёжный 891 точный сверхмощный легкий новый простой 460,5.64,9.38,2025-01-07 14:54:36,131,0.25,1535.98,Третьяков Ким Матвеевна,Минск,Минск,0,2
8719,Y41IBLJH7,Трансформатор,Arkham Devices,568 легкий 595 сверхмощный удобный простой точный надёжный,12.88,20.73,2025-01-07 15:21:15,110,0.25,2850.38,Шаров Болеслав Романовна,Брестская область,Брест,0,3
8720,AQVKIZZQY,Транзистор,Nexus Labs,удобный быстрый надёжный 339 точный сверхмощный простой 735,6.34,11.3,2025-01-07 15:31:50,111,0.25,1567.88,Фомичев Кира Жанович,Минск,Минск,0,5
8721,XVF1T2TAL,Индуктивность,Nexus Labs,точный 865 сверхмощный легкий быстрый 303 удобный надёжный,8.56,15.66,2025-01-07 15:44:55,6,0.0,93.96,Суворова Филипп Евстигнеевич,Могилёвская область,Осиповичи,0,5
8722,C5WI6FQJJ,Резистор,Unknown,сверхмощный надёжный простой 475 удобный точный быстрый 306,20.17,38.16,2025-01-07 16:01:47,104,0.25,0,Никифоров Евгений Эльдаровна,Минская область,Слуцк,1,1
8723,PUXQPHR62,Аккумулятор,Unknown,,5.51,9.38,2025-01-07 16:51:57,42,0.1,0,Ковалев Лавр Харлампьевич,Брестская область,Брест,1,2
8724,P0TVHHPBM,Резонатор,Arion Systems,надёжный простой удобный точный легкий 43 846 новый,9.11,18.1,2025-01-07 16:53:22,2,0.0,36.2,Лапина Татьяна Святославовна,Минская область,Слуцк,0,1
8725,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2025-01-07 17:11:05,143,0.25,0,Третьяков Ким Матвеевна,Минск,Минск,1,4
8726,IDKWNNHJ7,Оптопара,Unknown,надёжный новый сверхмощный 76 удобный 520 легкий быстрый,20.7,31.75,2025-01-07 17:46:48,139,0.25,0,Зайцев Маргарита Викторович,Гродненская область,Волковыск,1,1
8727,PJA1WJ0TP,Резонатор,Digit Solutions,,5.5,10.44,2025-01-08 09:06:11,10,0.1,114.84,Комиссарова Вячеслав Филимонович,Могилёвская область,Осиповичи,0,4
8728,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2025-01-08 09:45:35,84,0.2,2250.86,Ларионов Терентий Андреевич,Витебская область,Витебск,0,1
8729,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2025-01-08 10:13:53,3,0.0,31.38,Титова Алексей Алексеевна,Могилёвская область,Осиповичи,0,3
8730,TRP0J43D5,Конденсатор,Digit Solutions,сверхмощный точный удобный простой быстрый 100 легкий 999,4.53,7.43,2025-01-08 10:28:38,9,0.0,66.87,Бобылева Наина Мироновна,Гомельская область,Жлобин,0,4
8731,AC56T4UFE,Предохранитель,Unknown,,14.09,21.69,2025-01-08 10:43:27,88,0.2,2290.46,Галкина Дмитрий Игнатьевич,Гродненская область,Слоним,0,5
8732,1QX6GVWRD,Акустика,Arkham Devices,,5.62,9.51,2025-01-08 10:43:49,140,0.25,1664.25,Рожкова Аркадий Чеславович,Гомельская область,Речица,0,
8733,AC56T4UFE,Предохранитель,Unknown,,14.09,21.69,2025-01-08 11:38:32,37,0.1,882.78,Давыдова Фортунат Даниилович,Минск,Минск,0,
8734,I64CIYHE7,Оптопара,Nexus Labs,сверхмощный быстрый простой удобный легкий 933 970 надёжный,0.58,1.08,2025-01-08 12:10:30,171,0.25,230.85,Ситников Ладимир Устинович,Брестская область,Барановичи,0,3
8735,X2X18HAFE,Транзистор,Digit Solutions,,13.81,26.94,2025-01-08 12:33:25,167,0.25,5623.73,Журавлева Твердислав Витальевич,Гомельская область,Речица,0,
8736,UZFK8UT0C,Дисплей,Digit Solutions,,21.08,41.52,2025-01-08 12:49:21,173,0.25,8978.7,Филиппов Жанна Ерофеевич,Гомельская область,Речица,0,4
8737,B2KNFTU2G,Акустика,Digit Solutions,,32.62,59.27,2025-01-08 12:56:08,100,0.25,0,Давыдова Фортунат Даниилович,Минск,Минск,1,3
8738,UZFK8UT0C,Дисплей,Digit Solutions,,21.08,41.52,2025-01-08 13:32:35,12,0.1,548.06,Юдин Будимир Робертовна,Брестская область,Берёза,0,3
8739,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2025-01-08 13:51:08,36,0.1,1588.36,Нестеров Милица Степановна,Витебская область,Новополоцк,0,4
8740,D54I3QK2I,Датчик,JPZ,,14.95,27.64,2025-01-08 13:53:14,173,0.25,5977.15,Горшкова Регина Харитонович,Гомельская область,Гомель,0,5
8741,BHSAHXTHV,Микросхема,Unknown,новый легкий точный 982 745 надёжный удобный сверхмощный,23.0,35.06,2025-01-08 14:24:25,35,0.1,1349.81,Чернов Натан Владиславович,Витебская область,Полоцк,0,4
8742,9V86WZS3T,Резонатор,Unknown,удобный простой 317 точный сверхмощный надёжный быстрый 408,10.92,16.83,2025-01-08 14:24:36,22,0.1,407.29,Зуева Илья Демьянович,Брестская область,Барановичи,0,5
8743,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2025-01-08 14:25:29,112,0.25,1464.4,Рябова Вероника Ивановна,Гродненская область,Лида,0,5
8744,PHT0HL9XP,Трансформатор,Nexus Labs,надёжный удобный простой сверхмощный точный легкий 54 657,7.28,12.42,2025-01-08 14:50:37,70,0.2,1043.28,Тетерина Герасим Григорьевна,Витебская область,Орша,0,4
8745,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2025-01-08 14:56:14,167,0.25,8180.91,Пестова Евсей Даниловна,Минская область,Молодечно,0,2
8746,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2025-01-08 15:08:58,191,0.25,9576.26,Панфилова Артемий Брониславович,Минская область,Борисов,0,2
8747,5LXO6QJIU,Транзистор,Nexus Labs,662 177 легкий точный новый удобный простой быстрый,13.17,22.76,2025-01-08 15:57:18,94,0.2,2567.33,Селезнев Владимир Павловна,Гродненская область,Слоним,0,2
8748,7TZ0YNCXL,Индуктивность,Quantum Systems,надёжный 455 простой сверхмощный легкий новый удобный 360,14.19,28.32,2025-01-08 16:52:02,38,0.1,1183.78,Савин Рубен Святославовна,Гомельская область,Речица,0,2
8749,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2025-01-08 17:52:20,191,0.25,4667.56,Мельникова Владлен Даниилович,Могилёвская область,Бобруйск,0,
8750,7TZ0YNCXL,Индуктивность,Quantum Systems,надёжный 455 простой сверхмощный легкий новый удобный 360,14.19,28.32,2025-01-09 09:10:07,191,0.25,6761.4,Лапина Татьяна Святославовна,Минская область,Слуцк,0,4
8751,5LXO6QJIU,Транзистор,Nexus Labs,662 177 легкий точный новый удобный простой быстрый,13.17,22.76,2025-01-09 09:33:08,116,0.25,3300.2,Белова Аполлон Адамович,Минск,Минск,0,1
8752,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2025-01-09 09:54:10,198,0.25,0,Шаров Болеслав Романовна,Брестская область,Брест,1,2
8753,L4ZKLOOKE,Транзистор,Digit Solutions,,1.33,2.43,2025-01-09 10:11:48,51,0.2,0,Третьяков Ким Матвеевна,Минск,Минск,1,5
8754,L6246HID2,Резонатор,Unknown,,5.73,11.34,2025-01-09 10:49:47,96,0.2,0,Бобылева Наина Мироновна,Гомельская область,Жлобин,1,5
8755,5NF4ZW9XA,Акустика,Arkham Devices,299 быстрый новый удобный сверхмощный надёжный легкий 148,20.34,36.81,2025-01-09 11:22:20,74,0.2,3268.73,Сорокин Феоктист Викторовна,Минск,Минск,0,
8756,V55PSQ0OX,Диод,JPZ,,4.09,7.39,2025-01-09 12:18:25,184,0.25,1699.7,Горшкова Регина Харитонович,Гомельская область,Гомель,0,2
8757,2ISQP49KW,Резистор,Kepler Technologies,легкий простой новый надёжный 839 удобный 354 быстрый,4.53,8.9,2025-01-09 12:44:44,70,0.2,747.6,Ларионов Терентий Андреевич,Витебская область,Витебск,0,1
8758,5OWF75935,Разъем,JPZ,надёжный легкий удобный новый сверхмощный 560 361 быстрый,10.86,18.78,2025-01-09 13:29:39,179,0.25,4202.03,Сафонова Филарет Вадимовна,Могилёвская область,Осиповичи,0,1
8759,URTP0LZJJ,Резистор,Unknown,точный сверхмощный 991 672 простой удобный надёжный быстрый,19.33,37.21,2025-01-09 13:52:48,125,0.25,5814.06,Коновалов Касьян Харитонович,Минск,Минск,0,2
8760,SJ49ITN7S,Разъем,Nexus Labs,,16.7,27.94,2025-01-09 13:55:51,163,0.25,5692.78,Поляков Ия Андреевна,Могилёвская область,Бобруйск,0,5
8761,UR23GDPPQ,Акустика,Arion Systems,,10.88,19.23,2025-01-09 14:05:21,177,0.25,0,Муравьев Прасковья Германович,Гомельская область,Жлобин,1,
8762,A753LC58D,Резистор,Delphini Instruments,710 сверхмощный удобный 852 новый надёжный быстрый простой,1.81,2.73,2025-01-09 14:26:15,110,0.25,375.38,Нестеров Милица Степановна,Витебская область,Новополоцк,0,
8763,2MPNSM43D,Датчик,Nexus Labs,289 новый надёжный легкий простой быстрый удобный 507,7.25,14.23,2025-01-09 14:47:02,160,0.25,2846.0,Данилов Ферапонт Валерьевич,Брестская область,Пинск,0,5
8764,DW2PCN9T8,Транзистор,JPZ,точный 663 343 удобный быстрый сверхмощный новый простой,18.66,33.94,2025-01-09 14:47:51,129,0.25,5472.82,Киселев Модест Ярославович,Гродненская область,Слоним,0,5
8765,9V86WZS3T,Резонатор,Unknown,удобный простой 317 точный сверхмощный надёжный быстрый 408,10.92,16.83,2025-01-09 16:14:46,39,0.1,722.01,Наумов Панкрат Константиновна,Витебская область,Орша,0,4
8766,M5ZJA8DZR,Трансформатор,Kepler Technologies,,17.0,31.09,2025-01-09 16:54:08,198,0.25,7694.77,Новикова Лавр Георгиевич,Минская область,Молодечно,0,2
8767,TD96QE3RZ,Резистор,Unknown,,21.13,39.57,2025-01-09 17:38:10,86,0.2,4083.62,Зиновьева Владислав Тихонович,Гродненская область,Слоним,0,3
8768,PJ4HNRIUU,Аккумулятор,Arkham Devices,,9.84,15.88,2025-01-10 09:08:47,89,0.2,1695.98,Коновалов Наина Артемьевич,Брестская область,Барановичи,0,3
8769,TRP0J43D5,Конденсатор,Digit Solutions,сверхмощный точный удобный простой быстрый 100 легкий 999,4.53,7.43,2025-01-10 11:29:44,134,0.25,1244.53,Захаров Денис Жоресович,Витебская область,Новополоцк,0,4
8770,D84U89YJB,Реле,Nexus Labs,,8.99,15.91,2025-01-10 11:48:23,39,0.1,682.54,Гришина Флорентин Ааронович,Могилёвская область,Бобруйск,0,2
8771,1QX6GVWRD,Акустика,Arkham Devices,,5.62,9.51,2025-01-10 12:19:14,83,0.2,947.2,Архипова Мариан Абрамович,Гродненская область,Волковыск,0,
8772,YUHZ1GV0E,Разъем,Kepler Systems,782 новый сверхмощный легкий быстрый удобный точный 164,3.61,6.66,2025-01-10 12:23:02,135,0.25,1123.88,Калашников Флорентин Вадимовна,Брестская область,Берёза,0,
8773,D4V30T9NT,Резонатор,Fusion Technologies,,13.69,21.48,2025-01-10 13:05:46,85,0.2,2190.96,Пестова Евсей Даниловна,Минская область,Молодечно,0,3
8774,5NF4ZW9XA,Акустика,Arkham Devices,299 быстрый новый удобный сверхмощный надёжный легкий 148,20.34,36.81,2025-01-10 13:29:27,142,0.25,6533.78,Шубин Михей Изотович,Брестская область,Брест,0,4
8775,0Y9DOM5IG,Индуктивность,Arkham Devices,,0.46,0.76,2025-01-10 13:39:59,2,0.0,1.52,Ларионов Терентий Андреевич,Витебская область,Витебск,0,4
8776,G8SBI4Q2Y,Микросхема,Nexus Labs,надёжный сверхмощный удобный 125 простой новый 230 точный,17.47,32.34,2025-01-10 13:44:33,182,0.25,7357.35,Пестова Евсей Даниловна,Минская область,Молодечно,0,4
8777,AGL58KXO9,Резистор,JPZ,сверхмощный простой новый точный 819 128 быстрый надёжный,17.0,28.05,2025-01-10 14:50:33,83,0.2,2793.78,Егорова Раиса Фомич,Минск,Минск,0,1
8778,V55PSQ0OX,Диод,JPZ,,4.09,7.39,2025-01-10 15:35:43,171,0.25,0,Коновалов Наина Артемьевич,Брестская область,Барановичи,1,2
8779,JV6OH9SDB,Акустика,Kepler Systems,,1.84,2.82,2025-01-10 15:36:20,176,0.25,620.4,Самсонова Онуфрий Тимофеевна,Минская область,Борисов,0,3
8780,72WX7PTX6,Аккумулятор,Digit Solutions,надёжный удобный точный простой новый 662 293 легкий,10.62,18.94,2025-01-10 15:44:58,49,0.1,1020.87,Киселев Модест Ярославович,Гродненская область,Слоним,0,2
8781,60RJIW1SW,Аккумулятор,Fusion Technologies,быстрый 849 новый легкий удобный простой 900 точный,5.2,10.0,2025-01-10 15:46:34,33,0.1,363.0,Юдин Будимир Робертовна,Брестская область,Берёза,0,
8782,D54I3QK2I,Датчик,JPZ,,14.95,27.64,2025-01-10 16:34:04,183,0.25,6322.65,Марков Ким Феоктистович,Гомельская область,Жлобин,0,2
8783,XAJI0Y6DP,Трансформатор,Fusion Technologies,406 удобный надёжный 81 легкий простой новый точный,20.5,39.13,2025-01-10 17:06:50,163,0.25,0,Зуева Илья Демьянович,Брестская область,Барановичи,1,3
8784,A0L7253J2,Трансформатор,JPZ,207 быстрый сверхмощный 45 надёжный точный новый простой,28.46,46.15,2025-01-13 09:08:14,92,0.2,5094.96,Нестеров Терентий Вячеславовна,Могилёвская область,Осиповичи,0,4
8785,T7E8G8JDP,Реле,Unknown,сверхмощный легкий точный удобный 81 новый быстрый 435,17.92,34.3,2025-01-13 09:31:19,91,0.2,3745.56,Егорова Раиса Фомич,Минск,Минск,0,2
8786,7HZIOYKL1,Индуктивность,Fusion Technologies,простой 795 296 новый легкий быстрый надёжный точный,4.49,7.91,2025-01-13 09:49:30,18,0.1,156.62,Шарапов Гостомысл Тарасович,Могилёвская область,Могилёв,0,1
8787,RC11ERTJ5,Оптопара,Unknown,удобный надёжный новый простой точный сверхмощный 245 317,15.41,27.22,2025-01-13 10:41:03,175,0.25,5954.38,Зиновьева Владислав Тихонович,Гродненская область,Слоним,0,3
8788,2ISQP49KW,Резистор,Kepler Technologies,легкий простой новый надёжный 839 удобный 354 быстрый,4.53,8.9,2025-01-13 10:53:11,116,0.25,1290.5,Белозерова Вячеслав Филипповна,Могилёвская область,Могилёв,0,4
8789,D4V30T9NT,Резонатор,Fusion Technologies,,13.69,21.48,2025-01-13 11:21:42,24,0.1,567.07,Логинова Евстигней Гордеевич,Брестская область,Берёза,0,3
8790,CQ99CHJ75,Аккумулятор,Unknown,,6.47,10.48,2025-01-13 11:40:35,76,0.2,955.78,Муравьев Прасковья Германович,Гомельская область,Жлобин,0,5
8791,KV9RFTMTT,Резонатор,Arkham Devices,681 новый легкий точный сверхмощный простой 822 удобный,8.64,13.96,2025-01-13 12:21:59,92,0.2,1541.18,Никифоров Евгений Эльдаровна,Минская область,Слуцк,0,5
8792,1YXR2DHYL,Дисплей,Arkham Devices,легкий точный сверхмощный простой новый удобный 577 307,5.13,8.16,2025-01-13 12:24:01,130,0.25,1326.0,Ковалев Лавр Харлампьевич,Брестская область,Брест,0,4
8793,XVG0FN9XU,Разъем,JPZ,,13.5,21.27,2025-01-13 13:02:27,182,0.25,4838.93,Коновалов Наина Артемьевич,Брестская область,Барановичи,0,2
8794,8W3ZP08J3,Транзистор,Unknown,584 надёжный сверхмощный точный 53 быстрый простой новый,21.77,40.11,2025-01-13 13:10:15,156,0.25,7821.45,Назарова Феврония Геннадьевна,Гомельская область,Речица,0,2
8795,IQVNB4GH2,Реле,Arion Systems,сверхмощный быстрый простой 731 удобный точный легкий 342,8.24,14.6,2025-01-13 13:15:13,33,0.1,529.98,Панфилова Артемий Брониславович,Минская область,Борисов,0,1
8796,IE6IVWPVS,Диод,Unknown,940 точный надёжный быстрый легкий сверхмощный удобный 850,21.97,43.04,2025-01-13 13:34:10,55,0.2,2840.64,Зуева Илья Демьянович,Брестская область,Барановичи,0,
8797,72WX7PTX6,Аккумулятор,Digit Solutions,надёжный удобный точный простой новый 662 293 легкий,10.62,18.94,2025-01-13 14:20:52,83,0.2,1886.42,Ларионов Терентий Андреевич,Витебская область,Витебск,0,4
8798,BHSAHXTHV,Микросхема,Unknown,новый легкий точный 982 745 надёжный удобный сверхмощный,23.0,35.06,2025-01-13 14:24:01,75,0.2,3155.4,Евдокимова Эммануил Артемовна,Гомельская область,Гомель,0,
8799,T7E8G8JDP,Реле,Unknown,сверхмощный легкий точный удобный 81 новый быстрый 435,17.92,34.3,2025-01-13 15:05:02,188,0.25,8060.5,Шубин Михей Изотович,Брестская область,Брест,0,4
8800,J9TZE5R5U,Оптопара,Unknown,быстрый 333 новый точный надёжный удобный сверхмощный 679,24.7,38.83,2025-01-13 15:08:02,119,0.25,5775.96,Наумов Панкрат Константиновна,Витебская область,Орша,0,4
8801,PJA1WJ0TP,Резонатор,Digit Solutions,,5.5,10.44,2025-01-13 15:21:49,2,0.0,0,Красильников Евстафий Вилорович,Могилёвская область,Бобруйск,1,4
8802,C5WI6FQJJ,Резистор,Unknown,сверхмощный надёжный простой 475 удобный точный быстрый 306,20.17,38.16,2025-01-13 16:35:12,91,0.2,0,Тетерина Герасим Григорьевна,Витебская область,Орша,1,4
8803,G8SBI4Q2Y,Микросхема,Nexus Labs,надёжный сверхмощный удобный 125 простой новый 230 точный,17.47,32.34,2025-01-13 16:37:53,184,0.25,7438.2,Филиппов Натан Вениаминовна,Гродненская область,Волковыск,0,2
8804,RC11ERTJ5,Оптопара,Unknown,удобный надёжный новый простой точный сверхмощный 245 317,15.41,27.22,2025-01-13 16:53:40,47,0.1,1407.27,Чернов Натан Владиславович,Витебская область,Полоцк,0,
8805,2ISQP49KW,Резистор,Kepler Technologies,легкий простой новый надёжный 839 удобный 354 быстрый,4.53,8.9,2025-01-13 16:57:28,55,0.2,587.4,Попов Ювеналий Елизарович,Минск,Минск,0,2
8806,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2025-01-13 16:59:19,143,0.25,7005.21,Ларионов Терентий Андреевич,Витебская область,Витебск,0,
8807,AC56T4UFE,Предохранитель,Unknown,,14.09,21.69,2025-01-13 17:29:12,182,0.25,4934.48,Самсонова Онуфрий Тимофеевна,Минская область,Борисов,0,
8808,BHSAHXTHV,Микросхема,Unknown,новый легкий точный 982 745 надёжный удобный сверхмощный,23.0,35.06,2025-01-14 09:48:58,77,0.2,3239.54,Данилова Корнил Тарасович,Гродненская область,Гродно,0,4
8809,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2025-01-14 10:00:56,43,0.1,1056.21,Сорокин Феоктист Викторовна,Минск,Минск,0,4
8810,TOGN1W1HT,Индуктивность,Digit Solutions,надёжный простой новый быстрый 977 удобный 338 точный,21.38,39.44,2025-01-14 10:05:04,102,0.25,5028.6,Шаров Виссарион Трифонович,Минск,Минск,0,2
8811,Q85JSG65K,Резонатор,Unknown,быстрый удобный 687 сверхмощный 434 надёжный точный новый,3.17,6.2,2025-01-14 10:06:55,47,0.1,320.54,Архипова Мариан Абрамович,Гродненская область,Волковыск,0,2
8812,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2025-01-14 11:12:24,134,0.25,3274.63,Филиппова Кузьма Трифонович,Гомельская область,Речица,0,5
8813,4AZYTJXEP,Диод,Arkham Devices,простой 991 удобный быстрый новый надёжный легкий 318,10.76,21.16,2025-01-14 11:56:44,29,0.1,675.0,Лапина Татьяна Святославовна,Минская область,Слуцк,0,4
8814,PUXQPHR62,Аккумулятор,Unknown,,5.51,9.38,2025-01-14 12:05:23,26,0.1,268.27,Шаров Болеслав Романовна,Брестская область,Брест,0,
8815,D4V30T9NT,Резонатор,Fusion Technologies,,13.69,21.48,2025-01-14 12:05:58,100,0.25,2685.0,Кузьмина Парфен Давыдович,Минск,Минск,0,1
8816,38DALY8OZ,Микросхема,JPZ,,14.08,25.11,2025-01-14 12:37:50,194,0.25,0,Егорова Раиса Фомич,Минск,Минск,1,2
8817,G8SBI4Q2Y,Микросхема,Nexus Labs,надёжный сверхмощный удобный 125 простой новый 230 точный,17.47,32.34,2025-01-14 13:20:45,65,0.2,2522.52,Муравьева Ювеналий Артемовна,Минская область,Жодино,0,
8818,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2025-01-14 13:28:25,106,0.25,867.88,Филиппова Кузьма Трифонович,Гомельская область,Речица,0,3
8819,NLZ15BCW7,Реле,Fusion Technologies,быстрый 353 434 надёжный простой сверхмощный точный новый,1.07,2.12,2025-01-14 13:32:49,142,0.25,376.3,Муравьева Ювеналий Артемовна,Минская область,Жодино,0,3
8820,QPKI7P5TB,Конденсатор,Sumeru Instruments,,29.82,52.22,2025-01-14 14:22:32,19,0.1,1091.4,Ситников Ладимир Устинович,Брестская область,Барановичи,0,2
8821,XVF1T2TAL,Индуктивность,Nexus Labs,точный 865 сверхмощный легкий быстрый 303 удобный надёжный,8.56,15.66,2025-01-14 14:44:57,54,0.2,1014.77,Филиппов Жанна Ерофеевич,Гомельская область,Речица,0,
8822,55J2O7S3K,Дисплей,Fusion Technologies,,4.23,6.55,2025-01-14 14:52:48,101,0.25,826.94,Тарасов Гордей Ефстафьевич,Брестская область,Пинск,0,
8823,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2025-01-14 16:06:24,119,0.25,1555.92,Силина Конон Феоктистович,Могилёвская область,Бобруйск,0,3
8824,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2025-01-14 16:21:31,54,0.2,1446.98,Зиновьева Владислав Тихонович,Гродненская область,Слоним,0,2
8825,PJ4HNRIUU,Аккумулятор,Arkham Devices,,9.84,15.88,2025-01-14 16:47:17,80,0.2,1524.48,Ковалев Лавр Харлампьевич,Брестская область,Брест,0,1
8826,2ISQP49KW,Резистор,Kepler Technologies,легкий простой новый надёжный 839 удобный 354 быстрый,4.53,8.9,2025-01-14 17:18:07,89,0.2,950.52,Никитин Андрей Ефимовна,Могилёвская область,Бобруйск,0,1
8827,9SKDGIGAT,Оптопара,Unknown,быстрый надёжный точный сверхмощный 322 легкий удобный 452,0.22,0.35,2025-01-14 17:42:11,168,0.25,73.5,Мельникова Алла Ярославович,Минская область,Борисов,0,
8828,2MPNSM43D,Датчик,Nexus Labs,289 новый надёжный легкий простой быстрый удобный 507,7.25,14.23,2025-01-14 17:46:18,34,0.1,532.2,Горбачева Адам Евсеевич,Брестская область,Берёза,0,4
8829,JCKJLTEIY,Резистор,Unknown,,5.74,10.46,2025-01-15 09:32:21,30,0.1,345.18,Зиновьева Владислав Тихонович,Гродненская область,Слоним,0,
8830,JV6OH9SDB,Акустика,Kepler Systems,,1.84,2.82,2025-01-15 09:52:59,21,0.1,65.14,Никитин Андрей Ефимовна,Могилёвская область,Бобруйск,0,5
8831,XAJI0Y6DP,Трансформатор,Fusion Technologies,406 удобный надёжный 81 легкий простой новый точный,20.5,39.13,2025-01-15 10:10:09,79,0.2,3709.52,Дьячков Ладислав Дмитриевна,Гомельская область,Речица,0,
8832,PJA1WJ0TP,Резонатор,Digit Solutions,,5.5,10.44,2025-01-15 10:28:11,128,0.25,1670.4,Ситников Ладимир Устинович,Брестская область,Барановичи,0,
8833,2ISQP49KW,Резистор,Kepler Technologies,легкий простой новый надёжный 839 удобный 354 быстрый,4.53,8.9,2025-01-15 10:59:08,155,0.25,0,Рябова Вероника Ивановна,Гродненская область,Лида,1,5
8834,60RJIW1SW,Аккумулятор,Fusion Technologies,быстрый 849 новый легкий удобный простой 900 точный,5.2,10.0,2025-01-15 11:11:00,25,0.1,275.0,Мельникова Владлен Даниилович,Могилёвская область,Бобруйск,0,3
8835,X2X18HAFE,Транзистор,Digit Solutions,,13.81,26.94,2025-01-15 11:13:27,181,0.25,0,Давыдова Фортунат Даниилович,Минск,Минск,1,5
8836,WBFUK9E1V,Разъем,Nexus Labs,,4.48,8.56,2025-01-15 11:52:19,23,0.1,216.57,Тарасов Гордей Ефстафьевич,Брестская область,Пинск,0,5
8837,TOGN1W1HT,Индуктивность,Digit Solutions,надёжный простой новый быстрый 977 удобный 338 точный,21.38,39.44,2025-01-15 12:58:23,7,0.0,276.08,Игнатова Роман Зиновьевич,Гомельская область,Жлобин,0,4
8838,YUHZ1GV0E,Разъем,Kepler Systems,782 новый сверхмощный легкий быстрый удобный точный 164,3.61,6.66,2025-01-15 13:06:42,171,0.25,1423.58,Игнатьев Антип Болеславовна,Минская область,Слуцк,0,
8839,3W5UZBIKC,Микросхема,Arkham Devices,,2.51,4.56,2025-01-15 13:08:09,150,0.25,855.0,Калашников Флорентин Вадимовна,Брестская область,Берёза,0,
8840,CN9J2QP89,Датчик,JPZ,,5.46,9.37,2025-01-15 13:09:39,195,0.25,2283.94,Горбачева Адам Евсеевич,Брестская область,Берёза,0,2
8841,TD96QE3RZ,Резистор,Unknown,,21.13,39.57,2025-01-15 13:20:25,45,0.1,1958.72,Константинова Станимир Захаровна,Витебская область,Орша,0,5
8842,QPGB7R3OC,Трансформатор,JPZ,удобный точный сверхмощный 306 легкий 572 простой надёжный,11.69,22.33,2025-01-15 14:20:10,113,0.25,3154.11,Симонова Симон Макаровна,Брестская область,Берёза,0,5
8843,38DALY8OZ,Микросхема,JPZ,,14.08,25.11,2025-01-15 14:37:01,27,0.1,745.77,Кириллов Никита Венедиктович,Брестская область,Брест,0,3
8844,SJ49ITN7S,Разъем,Nexus Labs,,16.7,27.94,2025-01-15 16:32:04,114,0.25,3981.45,Ситников Ладимир Устинович,Брестская область,Барановичи,0,4
8845,YUHZ1GV0E,Разъем,Kepler Systems,782 новый сверхмощный легкий быстрый удобный точный 164,3.61,6.66,2025-01-15 17:03:32,2,0.0,13.32,Зуева Илья Демьянович,Брестская область,Барановичи,0,5
8846,Q85JSG65K,Резонатор,Unknown,быстрый удобный 687 сверхмощный 434 надёжный точный новый,3.17,6.2,2025-01-15 17:08:44,120,0.25,930.0,Калашников Флорентин Вадимовна,Брестская область,Берёза,0,2
8847,FQ8MYX444,Реле,Unknown,сверхмощный удобный простой быстрый 526 надёжный точный 426,12.31,22.13,2025-01-16 09:15:03,106,0.25,2932.22,Субботина Аркадий Игнатьевич,Могилёвская область,Осиповичи,0,5
8848,P7Y6WKTAK,Светодиод,Fusion Technologies,быстрый надёжный легкий простой 870 удобный точный 623,12.9,19.55,2025-01-16 09:20:49,105,0.25,2565.94,Коновалов Касьян Харитонович,Минск,Минск,0,5
8849,Z41NAM148,Акустика,Fusion Technologies,202 сверхмощный 651 простой удобный надёжный новый быстрый,16.14,32.1,2025-01-16 09:22:23,194,0.25,0,Дмитриев Прокл Николаевна,Минская область,Борисов,1,3
8850,TD96QE3RZ,Резистор,Unknown,,21.13,39.57,2025-01-16 09:36:47,155,0.25,7666.69,Игнатова Азарий Георгиевич,Минская область,Молодечно,0,4
8851,CYWD14VE9,Аккумулятор,Nexus Labs,,23.96,39.19,2025-01-16 09:56:43,152,0.25,7446.1,Галкина Конон Харлампович,Минск,Минск,0,2
